PrepTest_Number,Section_Number,Section_Type,Question_Number_in_Section,Question_ID,Question_Difficulty,Question_50_Percent_Score,LR_Question_Type,LR_Skills,RC_Passage_ID,RC_Passage_Number_in_Section,RC_Passage_Difficulty,RC_Passage_Categories,RC_Question_Categories,RC_Question_Number_in_Passage
102,4,Logical Reasoning,18,PT-102-S-4-Q-18,3.0,148.62,Sufficient assumption,Conditional Reasoning,,,,,,
102,4,Logical Reasoning,19,PT-102-S-4-Q-19,3.0,144.44,Method of Reasoning,Causal Reasoning; Net Effect,,,,,,
102,4,Logical Reasoning,20,PT-102-S-4-Q-20,3.0,141.72,Parallel,Analogy,,,,,,
102,4,Logical Reasoning,21,PT-102-S-4-Q-21,3.0,146.69,Method of Reasoning,Conditional Reasoning,,,,,,
102,4,Logical Reasoning,22,PT-102-S-4-Q-22,3.0,148.26,Disagree,Conditional Reasoning,,,,,,
102,4,Logical Reasoning,23,PT-102-S-4-Q-23,5.0,160.15,Flaw,Conditional Reasoning,,,,,,
102,4,Logical Reasoning,24,PT-102-S-4-Q-24,4.0,154.53,Weaken,Quantifier,,,,,,
102,4,Logical Reasoning,25,PT-102-S-4-Q-25,4.0,159.29,Necessary assumption,Conditional Reasoning; Link Assumption,,,,,,
102,4,Logical Reasoning,26,PT-102-S-4-Q-26,5.0,162.0,Must be False,Math,,,,,,
103,1,Logical Reasoning,1,PT-103-S-1-Q-1,3.0,142.25,Flaw,Causal Reasoning,,,,,,
103,1,Logical Reasoning,2,PT-103-S-1-Q-2,3.0,144.16,Method of Reasoning,Net Effect; Value Judgment,,,,,,
103,1,Logical Reasoning,3,PT-103-S-1-Q-3,2.0,139.69,Flaw,,,,,,,
103,1,Logical Reasoning,4,PT-103-S-1-Q-4,1.0,133.52,Necessary assumption,Causal Reasoning; Link Assumption; Value Judgment,,,,,,
103,1,Logical Reasoning,5,PT-103-S-1-Q-5,1.0,133.16,Miscellaneous,,,,,,,
103,1,Logical Reasoning,6,PT-103-S-1-Q-6,3.0,143.72,Flaw,Causal Reasoning,,,,,,
103,1,Logical Reasoning,7,PT-103-S-1-Q-7,2.0,140.13,Strengthen,,,,,,,
103,1,Logical Reasoning,8,PT-103-S-1-Q-8,3.0,147.03,Necessary assumption,Causal Reasoning,,,,,,
103,1,Logical Reasoning,9,PT-103-S-1-Q-9,3.0,143.62,Weaken,,,,,,,
103,1,Logical Reasoning,10,PT-103-S-1-Q-10,4.0,152.9,Weaken,Link Assumption,,,,,,
103,1,Logical Reasoning,11,PT-103-S-1-Q-11,3.0,145.98,Sufficient assumption,Math,,,,,,
103,1,Logical Reasoning,12,PT-103-S-1-Q-12,4.0,157.18,Most Strongly Supported,Quantifier,,,,,,
103,1,Logical Reasoning,13,PT-103-S-1-Q-13,3.0,146.83,Must be False,Conditional Reasoning; Quantifier,,,,,,
103,1,Logical Reasoning,14,PT-103-S-1-Q-14,3.0,141.9,Necessary assumption,,,,,,,
103,1,Logical Reasoning,15,PT-103-S-1-Q-15,3.0,144.04,Strengthen,Link Assumption,,,,,,
103,1,Logical Reasoning,16,PT-103-S-1-Q-16,4.0,153.86,Disagree,Analogy,,,,,,
103,1,Logical Reasoning,17,PT-103-S-1-Q-17,3.0,150.63,Argument Part,Analogy,,,,,,
103,1,Logical Reasoning,18,PT-103-S-1-Q-18,2.0,140.41,Method of Reasoning,Rule-Application,,,,,,
103,1,Logical Reasoning,19,PT-103-S-1-Q-19,2.0,137.05,Most Strongly Supported,Conditional Reasoning,,,,,,
103,1,Logical Reasoning,20,PT-103-S-1-Q-20,3.0,145.83,Paradox - Explain,Causal Reasoning; Sampling,,,,,,
103,1,Logical Reasoning,21,PT-103-S-1-Q-21,5.0,160.92,Parallel Flaw,Conditional Reasoning; Quantifier,,,,,,
103,1,Logical Reasoning,22,PT-103-S-1-Q-22,5.0,162.62,Evaluate,Causal Reasoning,,,,,,
103,1,Logical Reasoning,23,PT-103-S-1-Q-23,5.0,167.38,Paradox - Explain,,,,,,,
103,1,Logical Reasoning,24,PT-103-S-1-Q-24,4.0,156.67,Parallel,Conditional Reasoning,,,,,,
103,1,Logical Reasoning,25,PT-103-S-1-Q-25,3.0,149.94,Method of Reasoning,Value Judgment,,,,,,
103,1,Logical Reasoning,26,PT-103-S-1-Q-26,5.0,163.43,Weaken,Value Judgment,,,,,,
103,2,Logical Reasoning,1,PT-103-S-2-Q-1,2.0,134.69,Flaw,Value Judgment,,,,,,
103,2,Logical Reasoning,2,PT-103-S-2-Q-2,1.0,129.88,Most Strongly Supported; Principle,Rule-Application,,,,,,
103,2,Logical Reasoning,3,PT-103-S-2-Q-3,2.0,134.71,Disagree,Value Judgment,,,,,,
103,2,Logical Reasoning,4,PT-103-S-2-Q-4,3.0,141.69,Flaw,Link Assumption,,,,,,
103,2,Logical Reasoning,5,PT-103-S-2-Q-5,3.0,152.18,Weaken,Link Assumption,,,,,,
103,2,Logical Reasoning,6,PT-103-S-2-Q-6,3.0,143.0,Must be True,,,,,,,
103,2,Logical Reasoning,7,PT-103-S-2-Q-7,2.0,138.77,Necessary assumption,Link Assumption,,,,,,
103,2,Logical Reasoning,8,PT-103-S-2-Q-8,3.0,144.26,Main conclusion or main point,Conditional Reasoning,,,,,,
103,2,Logical Reasoning,9,PT-103-S-2-Q-9,3.0,142.6,Most Strongly Supported,,,,,,,
103,2,Logical Reasoning,10,PT-103-S-2-Q-10,3.0,147.2,Necessary assumption,Link Assumption,,,,,,
103,2,Logical Reasoning,11,PT-103-S-2-Q-11,3.0,142.37,Strengthen,Link Assumption,,,,,,
103,2,Logical Reasoning,12,PT-103-S-2-Q-12,5.0,161.18,Weaken,Causal Reasoning,,,,,,
103,2,Logical Reasoning,13,PT-103-S-2-Q-13,2.0,135.78,Necessary assumption,Link Assumption,,,,,,
103,2,Logical Reasoning,14,PT-103-S-2-Q-14,2.0,138.76,Paradox - Explain,,,,,,,
103,2,Logical Reasoning,15,PT-103-S-2-Q-15,5.0,159.84,Flaw,Link Assumption,,,,,,
103,2,Logical Reasoning,16,PT-103-S-2-Q-16,3.0,147.77,Parallel,Conditional Reasoning,,,,,,
103,2,Logical Reasoning,17,PT-103-S-2-Q-17,4.0,158.26,Flaw,Except; Fact v. Belief v. Knowledge,,,,,,
103,2,Logical Reasoning,18,PT-103-S-2-Q-18,5.0,159.91,Paradox - Explain,Causal Reasoning,,,,,,
103,2,Logical Reasoning,19,PT-103-S-2-Q-19,4.0,158.74,Must be True,Conditional Reasoning; Except,,,,,,
103,2,Logical Reasoning,20,PT-103-S-2-Q-20,4.0,155.03,Parallel Flaw,,,,,,,
103,2,Logical Reasoning,21,PT-103-S-2-Q-21,5.0,160.28,Flaw,Fallacy,,,,,,
103,2,Logical Reasoning,22,PT-103-S-2-Q-22,5.0,166.14,Necessary assumption,Causal Reasoning; Except; Link Assumption,,,,,,
103,2,Logical Reasoning,23,PT-103-S-2-Q-23,5.0,159.52,Principle - Rule,Conditional Reasoning; Link Assumption; Rule-Application,,,,,,
103,2,Logical Reasoning,24,PT-103-S-2-Q-24,5.0,164.51,Disagree,Conditional Reasoning,,,,,,
103,2,Logical Reasoning,25,PT-103-S-2-Q-25,4.0,159.49,Necessary assumption,Conditional Reasoning,,,,,,
103,3,Logical Reasoning,1,PT-103-S-3-Q-1,1.0,128.72,Paradox - Explain,,,,,,,
103,3,Logical Reasoning,2,PT-103-S-3-Q-2,3.0,144.21,Method of Reasoning,,,,,,,
103,3,Logical Reasoning,3,PT-103-S-3-Q-3,3.0,142.0,Strengthen,Causal Reasoning,,,,,,
103,3,Logical Reasoning,4,PT-103-S-3-Q-4,2.0,140.12,Argument Part,Net Effect,,,,,,
103,3,Logical Reasoning,5,PT-103-S-3-Q-5,1.0,132.53,Flaw,Sampling,,,,,,
103,3,Logical Reasoning,6,PT-103-S-3-Q-6,2.0,140.38,Weaken,Value Judgment,,,,,,
103,3,Logical Reasoning,7,PT-103-S-3-Q-7,2.0,138.97,Fill in the blank; Most Strongly Supported,Conditional Reasoning,,,,,,
103,3,Logical Reasoning,8,PT-103-S-3-Q-8,1.0,127.23,Flaw,Causal Reasoning; Link Assumption,,,,,,
103,3,Logical Reasoning,9,PT-103-S-3-Q-9,3.0,143.68,Necessary assumption,Link Assumption,,,,,,
103,3,Logical Reasoning,10,PT-103-S-3-Q-10,2.0,134.63,Flaw,Fallacy,,,,,,
103,3,Logical Reasoning,11,PT-103-S-3-Q-11,3.0,143.06,Necessary assumption,Link Assumption,,,,,,
103,3,Logical Reasoning,12,PT-103-S-3-Q-12,2.0,139.24,Must be False,Causal Reasoning,,,,,,
103,3,Logical Reasoning,13,PT-103-S-3-Q-13,3.0,148.2,Parallel Flaw,Causal Reasoning; Conditional Reasoning,,,,,,
103,3,Logical Reasoning,14,PT-103-S-3-Q-14,5.0,160.52,Weaken,Causal Reasoning,,,,,,
103,3,Logical Reasoning,15,PT-103-S-3-Q-15,3.0,147.37,Most Strongly Supported,Causal Reasoning,,,,,,
103,3,Logical Reasoning,16,PT-103-S-3-Q-16,3.0,152.45,Method of Reasoning,Rule-Application,,,,,,
103,3,Logical Reasoning,17,PT-103-S-3-Q-17,3.0,151.19,Flaw,Conditional Reasoning,,,,,,
103,3,Logical Reasoning,18,PT-103-S-3-Q-18,4.0,152.79,Paradox - Explain,,,,,,,
103,3,Logical Reasoning,19,PT-103-S-3-Q-19,4.0,154.17,Flaw,Math,,,,,,
103,3,Logical Reasoning,20,PT-103-S-3-Q-20,5.0,165.1,Most Strongly Supported,Conditional Reasoning; Except,,,,,,
103,3,Logical Reasoning,21,PT-103-S-3-Q-21,5.0,159.84,Sufficient assumption,Conditional Reasoning; Link Assumption,,,,,,
103,3,Logical Reasoning,22,PT-103-S-3-Q-22,5.0,163.46,Must be True,Conditional Reasoning; Eliminating Options; Rule-Application,,,,,,
103,3,Logical Reasoning,23,PT-103-S-3-Q-23,5.0,167.39,Inference,Conditional Reasoning; Eliminating Options; Rule-Application,,,,,,
103,3,Logical Reasoning,24,PT-103-S-3-Q-24,5.0,173.61,Weaken,Link Assumption; Math,,,,,,
103,3,Logical Reasoning,25,PT-103-S-3-Q-25,5.0,162.44,Principle - Application,Rule-Application,,,,,,
103,4,Reading Comprehension,,PT-103-S-4-P-1-Q-1,2.0,140.33,,,PT-103-S-4-P-1,1,3.0,Debate; Law,Author Attitude; Inference,1
103,4,Reading Comprehension,,PT-103-S-4-P-1-Q-2,1.0,132.5,,,PT-103-S-4-P-1,1,3.0,Debate; Law,Inference,2
103,4,Reading Comprehension,,PT-103-S-4-P-1-Q-3,3.0,145.56,,,PT-103-S-4-P-1,1,3.0,Debate; Law,Phrase Meaning,3
103,4,Reading Comprehension,,PT-103-S-4-P-1-Q-4,5.0,161.19,,,PT-103-S-4-P-1,1,3.0,Debate; Law,Analogy,4
103,4,Reading Comprehension,,PT-103-S-4-P-1-Q-5,4.0,153.03,,,PT-103-S-4-P-1,1,3.0,Debate; Law,Inference; Other Viewpoint,5
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-6,4.0,155.87,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Main Idea,6
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-7,1.0,134.3,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,PurpCtx.,7
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-8,3.0,147.24,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference,8
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-9,3.0,150.66,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference,9
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-10,3.0,143.85,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference,10
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-11,3.0,144.91,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Analogy,11
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-12,3.0,150.8,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Inference,12
103,4,Reading Comprehension,,PT-103-S-4-P-2-Q-13,4.0,152.78,,,PT-103-S-4-P-2,2,3.0,Art; One-Position; Single-Topic,Weaken-Strengthen,13
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-14,3.0,144.66,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Inference; Purpose of Passage,14
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-15,4.0,154.45,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Inference,15
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-16,4.0,157.94,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Analogy,16
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-17,3.0,147.68,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Structure,17
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-18,5.0,161.19,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Author Viewpoint; Inference,18
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-19,5.0,160.29,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Inference; Other Viewpoint,19
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-20,2.0,139.67,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,PurpCtx.,20
103,4,Reading Comprehension,,PT-103-S-4-P-3-Q-21,3.0,146.36,,,PT-103-S-4-P-3,3,4.0,Debate; Hypothesis; Science,Inference,21
103,4,Reading Comprehension,,PT-103-S-4-P-4-Q-22,3.0,151.57,,,PT-103-S-4-P-4,4,4.0,Debate; Law,Main Idea,22
103,4,Reading Comprehension,,PT-103-S-4-P-4-Q-23,4.0,154.14,,,PT-103-S-4-P-4,4,4.0,Debate; Law,Purpose of Paragraph,23
103,4,Reading Comprehension,,PT-103-S-4-P-4-Q-24,3.0,148.9,,,PT-103-S-4-P-4,4,4.0,Debate; Law,Inference; Purpose of Passage,24
103,4,Reading Comprehension,,PT-103-S-4-P-4-Q-25,4.0,155.22,,,PT-103-S-4-P-4,4,4.0,Debate; Law,Inference,25
103,4,Reading Comprehension,,PT-103-S-4-P-4-Q-26,3.0,147.68,,,PT-103-S-4-P-4,4,4.0,Debate; Law,Inference,26
103,4,Reading Comprehension,,PT-103-S-4-P-4-Q-27,4.0,153.59,,,PT-103-S-4-P-4,4,4.0,Debate; Law,Inference; Other Viewpoint,27
104,1,Logical Reasoning,1,PT-104-S-1-Q-1,3.0,145.11,Disagree,,,,,,,
104,1,Logical Reasoning,2,PT-104-S-1-Q-2,3.0,144.84,Flaw,Link Assumption; Math,,,,,,
104,1,Logical Reasoning,3,PT-104-S-1-Q-3,3.0,142.65,Inference,Sampling,,,,,,
104,1,Logical Reasoning,4,PT-104-S-1-Q-4,2.0,138.11,Miscellaneous,Sampling,,,,,,
104,1,Logical Reasoning,5,PT-104-S-1-Q-5,1.0,127.22,Strengthen,Causal Reasoning; Link Assumption,,,,,,
104,1,Logical Reasoning,6,PT-104-S-1-Q-6,2.0,135.61,Method of Reasoning,Analogy; Causal Reasoning,,,,,,
104,1,Logical Reasoning,7,PT-104-S-1-Q-7,3.0,141.57,Paradox - Explain,,,,,,,
104,1,Logical Reasoning,8,PT-104-S-1-Q-8,3.0,142.44,Weaken,Link Assumption; Net Effect,,,,,,
104,1,Logical Reasoning,9,PT-104-S-1-Q-9,2.0,141.3,Must be True,Math,,,,,,
104,1,Logical Reasoning,10,PT-104-S-1-Q-10,3.0,152.16,Weaken,Math,,,,,,
104,1,Logical Reasoning,11,PT-104-S-1-Q-11,2.0,138.97,Parallel Flaw,Causal Reasoning; Link Assumption,,,,,,
104,1,Logical Reasoning,12,PT-104-S-1-Q-12,3.0,145.68,Most Strongly Supported,Causal Reasoning,,,,,,
104,1,Logical Reasoning,13,PT-104-S-1-Q-13,2.0,139.22,Necessary assumption,Link Assumption,,,,,,
104,1,Logical Reasoning,14,PT-104-S-1-Q-14,3.0,151.62,Argument Part,,,,,,,
104,1,Logical Reasoning,15,PT-104-S-1-Q-15,3.0,143.12,Method of Reasoning,Math; Quantifier,,,,,,
104,1,Logical Reasoning,16,PT-104-S-1-Q-16,3.0,145.86,Strengthen,Link Assumption,,,,,,
104,1,Logical Reasoning,17,PT-104-S-1-Q-17,4.0,156.3,Argument Part,Conditional Reasoning,,,,,,
104,1,Logical Reasoning,18,PT-104-S-1-Q-18,3.0,151.15,Strengthen,Causal Reasoning,,,,,,
104,1,Logical Reasoning,19,PT-104-S-1-Q-19,5.0,160.84,Must be True,Causal Reasoning,,,,,,
104,1,Logical Reasoning,20,PT-104-S-1-Q-20,5.0,164.21,Most Strongly Supported,Conditional Reasoning,,,,,,
104,1,Logical Reasoning,21,PT-104-S-1-Q-21,4.0,155.66,Necessary assumption,Link Assumption,,,,,,
104,1,Logical Reasoning,22,PT-104-S-1-Q-22,4.0,155.07,Must be True,Conditional Reasoning,,,,,,
104,1,Logical Reasoning,23,PT-104-S-1-Q-23,5.0,167.84,Flaw,Math,,,,,,
104,1,Logical Reasoning,24,PT-104-S-1-Q-24,5.0,161.53,Principle - Rule,Link Assumption; Rule-Application,,,,,,
104,1,Logical Reasoning,25,PT-104-S-1-Q-25,4.0,157.19,Flaw,Except,,,,,,
104,1,Logical Reasoning,26,PT-104-S-1-Q-26,5.0,171.35,Parallel,Causal Reasoning,,,,,,
104,2,Reading Comprehension,,PT-104-S-2-P-1-Q-1,1.0,126.24,,,PT-104-S-2-P-1,1,1.0,Art; Debate; Single-Topic,Main Idea,1
104,2,Reading Comprehension,,PT-104-S-2-P-1-Q-2,2.0,139.58,,,PT-104-S-2-P-1,1,1.0,Art; Debate; Single-Topic,Inference,2
104,2,Reading Comprehension,,PT-104-S-2-P-1-Q-3,3.0,148.45,,,PT-104-S-2-P-1,1,1.0,Art; Debate; Single-Topic,Inference,3
104,2,Reading Comprehension,,PT-104-S-2-P-1-Q-4,1.0,129.66,,,PT-104-S-2-P-1,1,1.0,Art; Debate; Single-Topic,Author Attitude; Inference,4
104,2,Reading Comprehension,,PT-104-S-2-P-1-Q-5,5.0,159.69,,,PT-104-S-2-P-1,1,1.0,Art; Debate; Single-Topic,Analogy,5
104,2,Reading Comprehension,,PT-104-S-2-P-1-Q-6,1.0,129.11,,,PT-104-S-2-P-1,1,1.0,Art; Debate; Single-Topic,Weaken-Strengthen,6
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-7,2.0,139.75,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,Main Idea,7
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-8,3.0,151.26,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,Inference,8
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-9,2.0,136.39,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,PurpCtx.,9
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-10,4.0,154.04,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,PurpCtx.,10
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-11,4.0,156.06,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,Application,11
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-12,4.0,154.17,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,Analogy,12
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-13,5.0,165.82,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,Inference,13
104,2,Reading Comprehension,,PT-104-S-2-P-2-Q-14,5.0,164.23,,,PT-104-S-2-P-2,2,4.0,Hypothesis; Law; One-Position,Author Viewpoint; Inference,14
104,2,Reading Comprehension,,PT-104-S-2-P-3-Q-15,3.0,141.82,,,PT-104-S-2-P-3,3,3.0,Debate; Hypothesis; Science,Inference,15
104,2,Reading Comprehension,,PT-104-S-2-P-3-Q-16,4.0,154.06,,,PT-104-S-2-P-3,3,3.0,Debate; Hypothesis; Science,PurpCtx.,16
104,2,Reading Comprehension,,PT-104-S-2-P-3-Q-17,2.0,141.03,,,PT-104-S-2-P-3,3,3.0,Debate; Hypothesis; Science,Weaken-Strengthen,17
104,2,Reading Comprehension,,PT-104-S-2-P-3-Q-18,4.0,156.29,,,PT-104-S-2-P-3,3,3.0,Debate; Hypothesis; Science,Structure,18
104,2,Reading Comprehension,,PT-104-S-2-P-3-Q-19,2.0,139.42,,,PT-104-S-2-P-3,3,3.0,Debate; Hypothesis; Science,Inference,19
104,2,Reading Comprehension,,PT-104-S-2-P-3-Q-20,3.0,152.45,,,PT-104-S-2-P-3,3,3.0,Debate; Hypothesis; Science,Inference,20
104,2,Reading Comprehension,,PT-104-S-2-P-3-Q-21,4.0,155.45,,,PT-104-S-2-P-3,3,3.0,Debate; Hypothesis; Science,Inference,21
104,2,Reading Comprehension,,PT-104-S-2-P-4-Q-22,3.0,143.54,,,PT-104-S-2-P-4,4,3.0,Debate; Humanities; Hypothesis,Structure,22
104,2,Reading Comprehension,,PT-104-S-2-P-4-Q-23,3.0,147.12,,,PT-104-S-2-P-4,4,3.0,Debate; Humanities; Hypothesis,Main Idea,23
104,2,Reading Comprehension,,PT-104-S-2-P-4-Q-24,4.0,154.78,,,PT-104-S-2-P-4,4,3.0,Debate; Humanities; Hypothesis,Analogy,24
104,2,Reading Comprehension,,PT-104-S-2-P-4-Q-25,3.0,147.2,,,PT-104-S-2-P-4,4,3.0,Debate; Humanities; Hypothesis,Author Attitude; Inference,25
104,2,Reading Comprehension,,PT-104-S-2-P-4-Q-26,3.0,144.22,,,PT-104-S-2-P-4,4,3.0,Debate; Humanities; Hypothesis,Author Viewpoint; Inference,26
104,3,Reading Comprehension,,PT-104-S-3-P-1-Q-1,3.0,143.39,,,PT-104-S-3-P-1,1,2.0,Debate; Law; Problem Analysis,Main Idea,1
104,3,Reading Comprehension,,PT-104-S-3-P-1-Q-2,3.0,147.25,,,PT-104-S-3-P-1,1,2.0,Debate; Law; Problem Analysis,Phrase Meaning,2
104,3,Reading Comprehension,,PT-104-S-3-P-1-Q-3,1.0,123.06,,,PT-104-S-3-P-1,1,2.0,Debate; Law; Problem Analysis,Purpose of Paragraph,3
104,3,Reading Comprehension,,PT-104-S-3-P-1-Q-4,4.0,154.78,,,PT-104-S-3-P-1,1,2.0,Debate; Law; Problem Analysis,Author Viewpoint; Inference,4
104,3,Reading Comprehension,,PT-104-S-3-P-1-Q-5,4.0,153.32,,,PT-104-S-3-P-1,1,2.0,Debate; Law; Problem Analysis,Inference,5
104,3,Reading Comprehension,,PT-104-S-3-P-1-Q-6,3.0,149.89,,,PT-104-S-3-P-1,1,2.0,Debate; Law; Problem Analysis,Inference; Passage Principle,6
104,3,Reading Comprehension,,PT-104-S-3-P-1-Q-7,3.0,147.78,,,PT-104-S-3-P-1,1,2.0,Debate; Law; Problem Analysis,Inference; Purpose of Passage,7
104,3,Reading Comprehension,,PT-104-S-3-P-2-Q-8,4.0,152.53,,,PT-104-S-3-P-2,2,5.0,Debate; Humanities,Main Idea,8
104,3,Reading Comprehension,,PT-104-S-3-P-2-Q-9,5.0,167.1,,,PT-104-S-3-P-2,2,5.0,Debate; Humanities,PurpCtx.,9
104,3,Reading Comprehension,,PT-104-S-3-P-2-Q-10,1.0,129.82,,,PT-104-S-3-P-2,2,5.0,Debate; Humanities,Inference; Other Viewpoint,10
104,3,Reading Comprehension,,PT-104-S-3-P-2-Q-11,5.0,170.11,,,PT-104-S-3-P-2,2,5.0,Debate; Humanities,Purpose of Paragraph,11
104,3,Reading Comprehension,,PT-104-S-3-P-2-Q-12,3.0,150.84,,,PT-104-S-3-P-2,2,5.0,Debate; Humanities,Author Viewpoint; Inference,12
104,3,Reading Comprehension,,PT-104-S-3-P-2-Q-13,5.0,164.81,,,PT-104-S-3-P-2,2,5.0,Debate; Humanities,Except; Inference,13
104,3,Reading Comprehension,,PT-104-S-3-P-2-Q-14,4.0,156.71,,,PT-104-S-3-P-2,2,5.0,Debate; Humanities,Inference; Purpose of Passage,14
104,3,Reading Comprehension,,PT-104-S-3-P-3-Q-15,3.0,142.87,,,PT-104-S-3-P-3,3,3.0,Debate; Hypothesis; Science,Main Idea,15
104,3,Reading Comprehension,,PT-104-S-3-P-3-Q-16,2.0,141.18,,,PT-104-S-3-P-3,3,3.0,Debate; Hypothesis; Science,Inference,16
104,3,Reading Comprehension,,PT-104-S-3-P-3-Q-17,3.0,150.93,,,PT-104-S-3-P-3,3,3.0,Debate; Hypothesis; Science,Application,17
104,3,Reading Comprehension,,PT-104-S-3-P-3-Q-18,3.0,148.4,,,PT-104-S-3-P-3,3,3.0,Debate; Hypothesis; Science,Inference,18
104,3,Reading Comprehension,,PT-104-S-3-P-3-Q-19,3.0,150.7,,,PT-104-S-3-P-3,3,3.0,Debate; Hypothesis; Science,PurpCtx.,19
104,3,Reading Comprehension,,PT-104-S-3-P-3-Q-20,3.0,151.25,,,PT-104-S-3-P-3,3,3.0,Debate; Hypothesis; Science,Weaken-Strengthen,20
104,3,Reading Comprehension,,PT-104-S-3-P-3-Q-21,4.0,156.5,,,PT-104-S-3-P-3,3,3.0,Debate; Hypothesis; Science,Inference,21
104,3,Reading Comprehension,,PT-104-S-3-P-4-Q-22,3.0,144.67,,,PT-104-S-3-P-4,4,3.0,One-Position; Science,Inference,22
104,3,Reading Comprehension,,PT-104-S-3-P-4-Q-23,3.0,146.16,,,PT-104-S-3-P-4,4,3.0,One-Position; Science,Inference,23
104,3,Reading Comprehension,,PT-104-S-3-P-4-Q-24,3.0,151.69,,,PT-104-S-3-P-4,4,3.0,One-Position; Science,Inference; Other Viewpoint,24
104,3,Reading Comprehension,,PT-104-S-3-P-4-Q-25,3.0,145.73,,,PT-104-S-3-P-4,4,3.0,One-Position; Science,Inference,25
104,3,Reading Comprehension,,PT-104-S-3-P-4-Q-26,4.0,152.83,,,PT-104-S-3-P-4,4,3.0,One-Position; Science,Author Attitude; Inference,26
104,4,Logical Reasoning,1,PT-104-S-4-Q-1,1.0,132.04,Principle - Application,Rule-Application,,,,,,
104,4,Logical Reasoning,2,PT-104-S-4-Q-2,1.0,134.36,Strengthen,Link Assumption; Net Effect,,,,,,
104,4,Logical Reasoning,3,PT-104-S-4-Q-3,1.0,125.3,Principle - Application,Conditional Reasoning; Rule-Application,,,,,,
104,4,Logical Reasoning,4,PT-104-S-4-Q-4,2.0,140.41,Necessary assumption,Link Assumption,,,,,,
104,4,Logical Reasoning,5,PT-104-S-4-Q-5,3.0,148.5,Inference,Conditional Reasoning,,,,,,
104,4,Logical Reasoning,6,PT-104-S-4-Q-6,4.0,152.51,Evaluate,Causal Reasoning; Link Assumption,,,,,,
104,4,Logical Reasoning,7,PT-104-S-4-Q-7,2.0,141.44,Flaw,Conditional Reasoning,,,,,,
104,4,Logical Reasoning,8,PT-104-S-4-Q-8,4.0,154.47,Paradox - Explain,,,,,,,
104,4,Logical Reasoning,9,PT-104-S-4-Q-9,3.0,141.5,Necessary assumption,Link Assumption,,,,,,
104,4,Logical Reasoning,10,PT-104-S-4-Q-10,1.0,132.55,Flaw,Causal Reasoning; Conditional Reasoning,,,,,,
104,4,Logical Reasoning,11,PT-104-S-4-Q-11,2.0,136.77,Disagree,,,,,,,
104,4,Logical Reasoning,12,PT-104-S-4-Q-12,3.0,148.11,Method of Reasoning,,,,,,,
104,4,Logical Reasoning,13,PT-104-S-4-Q-13,4.0,156.88,Parallel Flaw,Part v. Whole,,,,,,
